cultivo,lat,lon,presencia,ET0_media_diaria,ET0_anual_mm,deficit_media_diaria,deficit_anual_mm,pct_dias_deficit,dias_estres_papa_anual,dias_estres_maiz_anual,dias_estres_frejol_anual,dias_estres_quinua_anual,dias_secos_anual,cdd_max,eventos_sequia_7d,eventos_sequia_15d,dias_helada_anual,pr_anual_mm,indice_aridez,tmax_media_anual,tmin_media_anual,rango_termico_diurno
papa,-0.219716,-78.48869,1,3.842423149890204,1403.4450554973969,-0.8418407143208191,-307.4823209056791,74.77532613947497,189.5105713480432,0.0,4.173697455306813,0.1500060396199065,205.96123369302623,66.7,6.4855552423900775,1.8236028345949429,0.0,1095.9629,0.7809103667762742,25.659221649169922,17.483850479125977,8.175352096557617
papa,-1.384303,-78.647497,1,3.985515998135603,1455.709718319029,-2.1058462459978164,-769.1603413507023,85.15783540022548,112.0103921726526,0.0,0.4500181188597197,0.0088238846835239,240.09790223868575,43.7,8.706232887743598,1.7677182315992916,0.0,686.54944,0.471624382058499,26.057886123657227,19.590803146362305,6.467069149017334
papa,-0.892183,-78.782478,1,3.867709536424303,1412.6809081789766,-1.4482172853781172,-528.9613634843573,79.97020454179417,120.50485182799164,0.0,1.5235907553551296,0.0441194234176195,224.8149339668223,82.8,7.426769608632631,2.2618557738766305,0.0,883.71954,0.625561926069503,26.966411590576172,20.686660766601562,6.279777526855469
papa,-0.852463,-78.602037,1,3.972195853097552,1450.844535343881,-1.6901105801331926,-617.3128893936486,81.90529875986472,133.01417901433405,0.0,1.9677262844258336,0.0264716540505717,238.1331172491544,73.5,8.273862538250926,2.5206897245933324,0.0,833.5316,0.5745153015653071,26.057886123657227,19.590803146362305,6.467069149017334
papa,-1.749887,-78.628167,1,4.077117680423159,1489.167232774559,-2.112863200287843,-771.7232839051346,84.97906265099049,139.62915123208245,0.0,2.1206736189402475,0.0588258978901594,250.7189181027541,54.3,9.665095023353196,2.4706877113866965,0.0,717.444,0.4817743527615022,26.057886123657227,19.590803146362305,6.467069149017334
papa,-0.5114,-78.567019,1,3.6688010803297018,1340.0295945904236,-0.4701911679117255,-171.73732407975777,75.94781768400708,70.97344580447738,0.0,0.0176477693670478,0.0,209.72314986310192,62.0,6.612030922853921,1.894193912063134,0.0,1168.2922,0.871844472978567,25.041919708251953,18.156789779663086,6.885112762451172
papa,-1.406667,-78.413611,1,3.780537205830073,1380.841214429434,-0.1036389213327176,-37.854116016775095,76.72330488001289,55.19633999033662,0.0,0.0,0.0,219.98532775004023,43.7,7.48559550652279,1.3794673055242392,0.0,1342.987,0.9725849326436564,25.659221649169922,17.483850479125977,8.175352096557617
papa,-0.388983,-78.414138,1,3.795309565639889,1386.2368188499693,-0.5239762136975565,-191.3823120530325,73.07859558705105,148.8971714446771,0.0,1.076513931389918,0.0205890642615558,194.9078474794653,53.5,6.029654533741343,1.49417780641005,0.0,1194.8546,0.8619420771826451,25.659221649169922,17.483850479125977,8.175352096557617
papa,-2.859225,-78.957987,1,4.177664161818667,1525.8918351042685,-0.3381708535770917,-123.51690426903276,78.97648574649702,186.90752536640363,0.0,0.9118014172974714,0.0058825897890159,224.15902520534704,40.4,7.647366725720728,1.470647447253986,0.0,1402.3749,0.9190485741100606,28.737197875976562,21.382944107055664,7.354296684265137
papa,-0.380575,-78.071717,1,3.366051274478912,1229.4502280034228,1.1202762217318885,409.1808899875722,58.97084876791754,4.676658882267676,0.0,0.0,0.0,119.92835802866804,21.1,1.264756804638428,0.1088279110967949,0.0,1638.6312,1.33281642473325,21.558897018432617,12.820033073425293,8.738866806030273
papa,-0.314356,-78.494074,1,3.795266854908109,1386.2212187551872,-0.52393350296578,-191.36671195825116,73.07617973908842,148.8971714446771,0.0,1.076513931389918,0.0205890642615558,194.9078474794653,53.5,6.029654533741343,1.49417780641005,0.0,1194.8546,0.8619517775010263,25.659221649169922,17.483850479125977,8.175352096557617
papa,-0.771194,-78.926879,1,3.686623234157961,1346.5391362761952,0.4842295304816444,176.86483600842058,69.13995812530197,134.91131422129166,0.0,0.4617832984377515,0.0117651795780318,183.2897326461588,56.9,5.761996698341117,1.7030097439201155,0.0,1523.404,1.1313484465382293,28.737197875976562,21.382944107055664,7.354296684265137
papa,-0.092525,-78.521733,1,3.4917692037040298,1275.3687016528968,-0.0082590561574293,-3.0166202615010613,75.22306329521663,99.74225116765984,0.0,0.1382408600418747,0.0,228.68861934288933,78.5,7.515008455467869,2.400096633918505,0.0,1272.352,0.9976376091276375,25.041919708251953,18.156789779663086,6.885112762451172
papa,-3.473741,-79.572533,1,4.016476260924971,1467.0179543028455,-1.4142705040612884,-516.5623016083855,82.77339346110486,271.05503100338217,0.0,2.3589185053953936,0.0500020132066355,243.6186322274118,89.1,8.80329561926236,3.144244242229022,0.0,950.4557,0.647883361263324,30.925806045532227,23.84659194946289,7.079246520996094
papa,-2.064779,-79.891604,1,4.5133573762536345,1648.5037816766403,-0.6397210649591005,-233.6581189763114,80.31889193106781,365.2058805765824,14.312340956675792,315.8391870671606,205.2582642132388,234.6182698502174,108.1,8.332688436141085,3.685442502818489,0.0,1414.8456,0.8582630920612214,30.925806045532227,23.84659194946289,7.079246520996094
papa,-0.749593,-78.66654,1,3.826967246236876,1397.799786688019,-1.305611895341286,-476.8747447734048,79.6327911096795,107.55727170236752,0.0,0.4088399903366081,0.0,224.5972781446288,69.8,7.512067160573361,2.2089124657754877,0.0,920.925,0.658840088522086,26.057886123657227,19.590803146362305,6.467069149017334
papa,-4.006781,-79.196997,1,3.818364432181253,1394.6576088542024,0.7764338882349603,283.59247767781926,67.5551618618135,118.74595748107583,0.0,0.1205930906748268,0.0,161.65062610726366,32.3,4.22075817361894,0.6500261716862619,0.0,1678.2502,1.2033416922564608,30.214519500732422,23.011127471923828,7.203389644622803
papa,-0.332277,-78.448035,1,3.7952776478549017,1386.2251608790027,-0.523944295912577,-191.3706540820687,73.07698502174263,148.8971714446771,0.0,1.076513931389918,0.0205890642615558,194.9078474794653,53.5,6.029654533741343,1.49417780641005,0.0,1194.8546,0.8619493262261662,25.659221649169922,17.483850479125977,8.175352096557617
papa,-1.395556,-78.537778,1,4.118472115604597,1504.2719402245789,-2.139685997288713,-781.5203105097025,84.8196166854566,158.6799182638106,0.0,2.250090594298599,0.0529433081011434,236.25951240135288,46.2,8.473870591077468,1.71183362860364,0.0,722.75165,0.4804648870141768,25.041919708251953,18.156789779663086,6.885112762451172
papa,0.410433,-78.618565,1,3.3354049463876114,1218.2566566680748,2.911570132375002,1063.4509908499692,61.86745047511676,172.42458930584635,0.0,0.2176558221935899,0.0,155.92098365276212,36.9,4.0883999033660805,0.7235585440489609,0.0,2281.7075,1.872931900260675,24.88459014892578,18.48573112487793,6.398850440979004
papa,-0.22264,-78.443707,1,3.842426647113392,1403.4463328581664,-0.8418442115440079,-307.4835982664489,74.77532613947497,189.5105713480432,0.0,4.173697455306813,0.1500060396199065,205.96123369302623,66.7,6.4855552423900775,1.8236028345949429,0.0,1095.9629,0.780909656009712,25.659221649169922,17.483850479125977,8.175352096557617
papa,-0.108877,-78.286358,1,3.622737684047979,1323.2049390985244,-1.0327144901716188,-377.19896753518367,76.56546947978742,78.65316677403767,0.0,0.1294169753583507,0.0,187.7575595909164,34.3,5.194326783701079,0.8529755194073119,0.0,946.00604,0.714935127197956,24.17557144165039,15.478675842285156,8.696881294250488
papa,-2.178754,-79.456894,1,4.641193468358031,1695.1959143177708,-0.2519436959656375,-92.02243495144911,77.45691737799967,365.2352935255275,8.826825978418425,316.2539096472861,194.0460480753744,207.14363424061844,71.5,7.382650185215011,2.323622966661298,0.0,1603.1736,0.9457161830660304,30.925806045532227,23.84659194946289,7.079246520996094
papa,0.282237,-78.284845,1,3.660743591862059,1337.086596927617,-1.1079081714303076,-404.6634596149198,80.45578998228379,102.95120389756804,0.0,0.2853056047672732,0.0,240.42438597197616,70.0,8.020911177323239,2.4206856981800606,0.0,932.42316,0.6973576200067372,23.729984283447266,15.161239624023438,8.568760871887207
papa,-0.271999,-78.568775,1,3.536635490003857,1291.7561127239092,0.5292021994357398,193.29110334390396,68.12530198099532,88.61239128684167,0.0,0.1235343855693348,0.0,182.09262562409407,57.1,5.276683040747302,1.3765260106297312,0.0,1485.0472,1.1496369951639005,25.041919708251953,18.156789779663086,6.885112762451172
papa,-1.013205,-78.686123,1,4.034130653407848,1473.4662211572168,-2.134974715018397,-779.7995146604695,85.17394105330973,134.9289619906587,0.0,2.750110726364954,0.0764736672572072,250.09242229022388,67.8,9.238607263649538,2.4736290062812047,0.0,693.6666,0.4707717028963845,26.057886123657227,19.590803146362305,6.467069149017334
papa,-1.231272,-78.640235,1,3.997705515013188,1460.1619393585663,-2.1317097653007715,-778.6069917761067,85.43324206796586,121.37253382187146,0.0,0.7941496215171524,0.0205890642615558,244.0686503462716,50.6,9.079777339346109,2.0118457078434524,0.0,681.55493,0.4667658221969646,26.057886123657227,19.590803146362305,6.467069149017334
papa,-0.758783,-78.650932,1,3.826966666704608,1397.799575013858,-1.3056113158090292,-476.8745330992479,79.6327911096795,107.55727170236752,0.0,0.4088399903366081,0.0,224.5972781446288,69.8,7.512067160573361,2.2089124657754877,0.0,920.925,0.6588401882691615,26.057886123657227,19.590803146362305,6.467069149017334
papa,-2.396614,-79.010113,1,4.157536232204185,1518.5401088125786,-0.7037956555812059,-257.06136320103553,74.98067321629892,341.94906184570783,0.0,15.377089708487675,0.514726606538895,184.21624053792883,49.3,5.856118134965373,1.3588782412626832,0.0,1261.4788,0.8307183241325138,29.72907066345215,22.230512619018555,7.4985198974609375
papa,-0.378383,-78.549629,1,3.6462146273791247,1331.779892650225,0.3502350185600832,127.9233405290704,65.3607666290868,107.41903084232564,0.0,0.1911841681430182,0.0,171.7245611209534,50.5,4.759015139313899,1.2000483169592526,0.0,1459.7034,1.0960568173840246,25.041919708251953,18.156789779663086,6.885112762451172
papa,-0.337496,-78.326529,1,3.6553711872561,1335.1243261452903,-0.3622252069044806,-132.30275682186158,72.85231116121759,81.0944415364793,0.0,0.0735323723626993,0.0,178.04540384925107,36.7,4.950199307456917,0.8294451602512481,0.0,1202.8217,0.90090582690838,24.904949188232422,16.437328338623047,8.467633247375488
papa,0.388712,-78.109168,1,3.792742333278856,1385.2991372301017,-1.4612667637931644,-533.7276854754534,82.48993396682235,158.66521178933806,0.0,1.467706152359478,0.0382368336286036,248.76589829280076,71.7,8.5591681430182,2.6618718795297154,0.0,851.5715,0.6147230303414595,24.73388671875,15.988080978393555,8.74581527709961
papa,-2.859722,-78.936111,1,4.177662936958679,1525.891387724157,-0.3381696287171013,-123.51645688892128,78.97648574649702,186.90752536640363,0.0,0.9118014172974714,0.0058825897890159,224.15902520534704,40.4,7.647366725720728,1.470647447253986,0.0,1402.3749,0.9190488435699906,28.737197875976562,21.382944107055664,7.354296684265137
papa,0.008454,-78.468697,1,3.7791342517601807,1380.328785455406,-1.2557295784127276,-458.6552285152487,81.24899339668224,218.7382187147689,0.0,7.088520695764212,0.3529553873409566,242.31269729425023,76.1,8.203271460782734,2.605987276534063,0.0,921.67365,0.6677227160573199,25.659221649169922,17.483850479125977,8.175352096557617
papa,0.321315,-78.102653,1,3.792822678479429,1385.3284833146113,-1.461347108993739,-533.7570315599634,82.4859075535513,158.66521178933806,0.0,1.467706152359478,0.0382368336286036,248.76589829280076,71.7,8.5591681430182,2.6618718795297154,0.0,851.5715,0.6147100079567395,24.73388671875,15.988080978393555,8.74581527709961
papa,-4.224956,-79.25753,1,4.0571760442285925,1481.8835501544936,-0.6270723239713105,-229.0381663305212,74.63681752295057,238.6331373812208,0.0,0.6088480431631503,0.0058825897890159,191.1488726042841,50.8,6.185543163150265,1.5294733451441458,0.0,1252.8455,0.8454414018185774,30.623083114624023,23.53511619567871,7.087989807128906
papa,-0.077273,-78.418861,1,3.870166830584828,1413.5784348711084,-1.5156871132380916,-553.6047181102128,80.32372362699307,216.8557899822837,0.0,13.977033338701885,0.844151634723788,235.5683081011435,76.1,7.832668304074732,2.5706917377999674,0.0,859.97375,0.6083692008538588,25.659221649169922,17.483850479125977,8.175352096557617
papa,-0.698761,-78.886202,1,3.616902031107452,1321.0734668619966,0.043374159055298,15.842411594947606,72.61636334353359,111.8662687228217,0.0,0.1558886294089225,0.0,201.94636616202283,70.0,6.309077548719601,1.8030137703333868,0.0,1336.9158,1.011994302350042,27.836578369140625,21.32412338256836,6.512437343597412
papa,-2.879837,-78.784212,1,4.044258149095046,1477.1652889569657,0.6114724848738307,223.34032510016664,71.67579320341439,139.11148333064904,0.0,0.3294250281848928,0.0088238846835239,190.68414801095184,32.6,5.417865195683684,0.6588500563697857,0.0,1700.5056,1.1511902858057783,26.966411590576172,20.686660766601562,6.279777526855469
papa,-3.648077,-79.254868,1,3.817951877493232,1394.5069232544029,-0.3895137077946398,-142.2698817719922,76.24496698341117,81.3179799484619,0.0,0.3411902077629248,0.0147064744725398,203.2022990819777,45.4,6.509085601546143,1.4912365115155417,0.0,1252.237,0.8979753348445205,30.623083114624023,23.53511619567871,7.087989807128906
papa,-0.050791,-78.772058,1,3.479089871316725,1270.7375754984337,2.498170480462103,912.456767988783,68.9338057658238,265.0694958930584,0.0,0.2911881945562892,0.0,206.71126389112575,65.9,6.535557255596714,1.811837655016911,0.0,2183.1943,1.718063744161754,26.966411590576172,20.686660766601562,6.279777526855469
papa,-0.67804,-78.584882,1,3.744960295712269,1367.8467480089062,-0.891530422096656,-325.6314866708036,77.98598808181671,78.71787526171686,0.0,0.0411781285231116,0.0,219.1117631663714,67.5,7.120874939603802,2.0118457078434533,0.0,1042.2152,0.7619414349339675,25.041919708251953,18.156789779663086,6.885112762451172
papa,-3.848583,-79.1255,1,3.850704814604414,1406.469933534262,1.0049818313959331,367.06961391736456,70.26654855854406,113.76340392977936,0.0,0.1558886294089225,0.0,174.5599693992591,37.3,4.9354928329843775,0.8853297632468996,0.0,1773.5397,1.2609837294964712,30.214519500732422,23.011127471923828,7.203389644622803
papa,-1.6,-78.71666,1,3.934481508123652,1437.0693708421636,-2.078352353711595,-759.11819719316,85.43404735062008,106.35428209051376,0.0,0.4676658882267676,0.0117651795780318,244.2627758093091,59.5,8.970949428249314,2.5206897245933324,0.0,677.9512,0.471759022084449,26.966411590576172,20.686660766601562,6.279777526855469
papa,-2.785833,-79.205,1,3.694502460464547,1349.4170236846755,-0.4432454099705807,-161.8953859917546,77.2515703011757,60.034770091802216,0.0,0.0617671927846674,0.0,225.66496819133516,61.7,8.026793767112256,2.300092607505234,0.0,1187.5217,0.8800244375412877,30.623083114624023,23.53511619567871,7.087989807128906
papa,-0.3,-78.21666,1,3.539912455445914,1292.95302435162,-0.5461445079900036,-199.4792815433488,71.75148977291029,40.63987155741664,0.0,0.0058825897890159,0.0,159.50642212916733,28.6,3.5207299887260426,0.3853096311805443,0.0,1093.4738,0.845718013317293,24.17557144165039,15.478675842285156,8.696881294250488
papa,-2.716667,-78.9,1,4.057495722996397,1482.000312824434,-0.4302481654447755,-157.1481424287042,78.94588500563698,137.42612135609596,0.0,0.4294290545981639,0.0088238846835239,222.9589768883878,39.0,7.5679517635690114,1.4353519085198905,0.0,1324.852,0.893957793945351,28.737197875976562,21.382944107055664,7.354296684265137
papa,0.7,-77.716667,1,3.6664484339790495,1339.170290510848,-0.3312418510187805,-120.98608608460955,72.56401997100983,35.874973828313735,0.0,0.0,0.0,160.80647447253983,23.1,2.9677665485585445,0.2764817200837494,0.0,1218.1842,0.9096422662576736,22.43636703491211,12.916064262390137,9.520309448242188
papa,-2.435428,-78.735955,1,3.67850664372308,1343.574551619855,-0.501952549171449,-183.33816858487177,78.65839909808344,35.14847398937027,0.0,0.0470607183121275,0.0,226.66500845546784,47.3,7.773842406184571,1.5412385247221774,0.0,1160.2365,0.8635410073454398,26.966411590576172,20.686660766601562,6.279777526855469
papa,0.5,-77.88333,1,3.681079098512247,1344.514140731598,-0.6774966370608185,-247.4556466864639,74.071509099694,59.71122765340633,0.0,0.0705910774681913,0.0,184.93097519729423,25.6,4.356057738766307,0.5176679014334031,0.0,1097.0585,0.8159438826291782,23.08922004699707,13.94257640838623,9.146631240844727
papa,-0.67,-78.47,1,3.461119726647618,1264.1739801580422,-0.1105019428039047,-40.3608346091262,74.65050732807215,15.37708970848768,0.0,0.0,0.0,206.30830649057816,44.0,6.691445885005637,1.3882911902077628,0.0,1223.8131,0.9680709984548236,25.659221649169922,17.483850479125977,8.175352096557617
papa,0.01666,-78.45,1,3.7791190498215577,1380.3232329473235,-1.2557143764741017,-458.6496760071656,81.24899339668224,218.7382187147689,0.0,7.088520695764212,0.3529553873409566,242.31269729425023,76.1,8.203271460782734,2.605987276534063,0.0,921.67365,0.6677254020767397,25.659221649169922,17.483850479125977,8.175352096557617
papa,0.05,-78.15,1,3.6411143225097833,1329.917006296698,-1.289861449575214,-471.1218944573469,81.59848606861007,80.39147205669188,0.0,0.1323582702528587,0.0,241.2067704139152,48.2,8.303275487196005,2.144203978096312,0.0,858.7951,0.6457515000427303,23.162927627563477,14.356684684753418,8.80624771118164
papa,-0.5,-77.87,1,3.705975384910178,1353.6075093384425,4.129344768998333,1508.2431768766412,48.01980995329361,100.82758898373328,0.0,0.0117651795780318,0.0,82.93275084554679,14.8,0.3617792720244806,0.0205890642615558,0.0,2861.8508,2.114230713226688,22.108413696289062,13.31892204284668,8.789499282836914
papa,-0.35,-78.0,1,3.3661017430326687,1229.468661642682,1.1202257531781346,409.1624563483135,58.96682235464648,4.676658882267676,0.0,0.0,0.0,119.92835802866804,21.1,1.264756804638428,0.1088279110967949,0.0,1638.6312,1.3327964415509848,21.558897018432617,12.820033073425293,8.738866806030273
papa,-0.92,-78.53,1,4.001663529362863,1461.6076040997857,-1.8113928544213556,-661.6112400774,82.97390884200355,133.10535915606377,0.0,1.708892333709132,0.0235303591560637,244.88633032694477,62.3,8.941536479304235,2.635400225479143,0.0,799.9964,0.5473391930386067,25.041919708251953,18.156789779663086,6.885112762451172
papa,-3.7,-79.28,1,3.817787919704972,1394.4470376722409,-0.3893497500063907,-142.2099961898342,76.24899339668222,81.3179799484619,0.0,0.3411902077629248,0.0147064744725398,203.2022990819777,45.4,6.509085601546143,1.4912365115155417,0.0,1252.237,0.8980138986643402,30.623083114624023,23.53511619567871,7.087989807128906
papa,-3.6,-79.38,1,3.964458365220396,1448.0184178967495,-1.1686683690198456,-426.8561217844986,78.90884200354324,138.2879207601868,0.0,1.3824086004187468,0.0794149621517152,218.40291109679495,60.3,7.379708890320503,2.185382106619424,0.0,1021.1624,0.7052116537483785,30.925806045532227,23.84659194946289,7.079246520996094
papa,-3.28,-79.22,1,4.269013105974034,1559.2570369570158,-1.9596157172952535,-715.7496407420913,85.31647608310516,282.7378543243678,0.0,17.862483894346916,1.150046303752617,264.5871235303591,65.3,10.226882348204215,3.297191576743436,0.0,843.50745,0.5409643946217882,30.623083114624023,23.53511619567871,7.087989807128906
papa,-2.55,-79.08,1,3.8367341797599,1401.3671591573034,-0.8654071949868651,-316.0899779689525,78.6447092929618,121.84019971009825,0.0,1.2088722016427764,0.0441194234176195,228.29448582702528,61.0,8.097384844580448,2.323622966661298,0.0,1085.2771,0.7744404589528181,29.72907066345215,22.230512619018555,7.4985198974609375
papa,-2.5,-78.98,1,3.8841628410274662,1418.6904776852818,-1.4536438276432098,-530.9434080466823,79.74069898534385,115.93996215171526,0.0,1.2441677403768725,0.0588258978901594,203.49348727653404,40.9,6.017889354163311,1.1882831373812208,0.0,887.7471,0.6257479817722438,28.737197875976562,21.382944107055664,7.354296684265137
papa,-3.07,-78.8,1,3.8561814845935736,1408.4702872478028,1.6891191977230906,616.950786968359,71.18618134965374,71.02050652278949,0.0,0.0852975519407311,0.0029412948945079,200.52277943308096,34.3,6.097304316315027,0.8647406989853437,0.0,2025.4211,1.4380260957691715,26.966411590576172,20.686660766601562,6.279777526855469
papa,0.58,-77.81,1,3.681051341391327,1344.504002443182,-0.6774688799398975,-247.4455083980476,74.06909325173135,59.71122765340633,0.0,0.0705910774681913,0.0,184.93097519729423,25.6,4.356057738766307,0.5176679014334031,0.0,1097.0585,0.8159500341530407,23.08922004699707,13.94257640838623,9.146631240844727
papa,0.59,-77.89,1,3.681047411862925,1344.502567182933,-0.6774649504114925,-247.4440731377977,74.06828796907715,59.71122765340633,0.0,0.0705910774681913,0.0,184.93097519729423,25.6,4.356057738766307,0.5176679014334031,0.0,1097.0585,0.8159509050401285,23.08922004699707,13.94257640838623,9.146631240844727
papa,-2.57,-78.93,1,3.964017166703153,1447.8572701383264,-1.241153522003328,-453.3313239117156,80.45256885166692,116.42821710420355,0.0,1.9324307456917371,0.102945321307779,222.66484739893704,43.6,7.288528748590755,1.461823562570462,0.0,994.5259,0.6868911868948394,28.737197875976562,21.382944107055664,7.354296684265137
papa,-2.82,-78.72,1,4.044422360165927,1477.2252670506048,0.6113082738029549,223.28034700652924,71.67498792076017,139.11148333064904,0.0,0.3294250281848928,0.0088238846835239,190.68414801095184,32.6,5.417865195683684,0.6588500563697857,0.0,1700.5056,1.1511435450144467,26.966411590576172,20.686660766601562,6.279777526855469
papa,-1.6,-79.0,1,4.020539419380877,1468.5020229288652,-0.1113806244139705,-40.68177306720274,70.41311000161055,240.168493316154,0.0,7.982674343694636,0.3411902077629248,176.47475237558382,51.5,6.038478418424867,1.7030097439201155,0.0,1427.8203,0.9722949590587496,29.72907066345215,22.230512619018555,7.4985198974609375
papa,-2.2,-78.83,1,4.03041367578362,1472.1085950799672,-1.801225562545295,-657.897636719669,82.23224351747463,161.8976948784023,0.0,8.838591157996454,0.6470848767917539,215.70280238363665,43.1,6.906160412304719,1.5530037043002092,0.0,814.211,0.5530885882067189,27.836578369140625,21.32412338256836,6.512437343597412
papa,-1.67,-78.72,1,3.9862307751370656,1455.9707906188132,-2.123759328281717,-775.7030946548973,85.52101787727493,122.9020071670156,0.0,1.0794552262844257,0.0264716540505717,244.86868255757773,58.3,9.009186261877918,2.629517635690127,0.0,680.2677,0.4672258123387585,26.966411590576172,20.686660766601562,6.279777526855469
papa,-1.65,-78.62,1,4.118052866963326,1504.1188096583544,-2.2243139457279257,-812.4306686771246,85.59107746819132,148.37656224834916,0.0,3.220717909486229,0.0852975519407312,251.66307376389108,54.3,9.765099049766466,2.529513609276856,0.0,691.6882,0.459861927117152,26.057886123657227,19.590803146362305,6.467069149017334
papa,-1.03,-78.57,1,4.113275091668846,1502.3737272320457,-2.1071480543702803,-769.6358268587448,84.9098083427283,162.94479586084714,0.0,4.470768239652117,0.1088279110967949,246.3952146078273,57.1,9.197429135126429,2.2647970687711387,0.0,732.7379,0.4877197501755019,25.041919708251953,18.156789779663086,6.885112762451172
papa,-2.95,-78.82,1,4.113563907698224,1502.4792172867762,0.138998761560122,50.76929765983455,74.73828313738122,163.7418867772588,0.0,0.6559087614752778,0.0088238846835239,201.993426880335,34.3,6.059067482686423,0.8382690449347721,0.0,1553.2485,1.0337865041334715,27.836578369140625,21.32412338256836,6.512437343597412
papa,0.64,-78.03,1,3.551731342172096,1297.2698727283582,-0.9312334893896016,-340.133031999552,77.16862618779192,99.64518843614108,0.0,0.1470647447253986,0.0,196.1902520534708,46.3,5.503162747624415,1.2176960863263004,0.0,957.13684,0.7378077880330393,23.863536834716797,15.961535453796387,7.901995658874512
papa,0.8166,-77.85,1,3.566671277526493,1302.7266841165513,-0.2687377543945463,-98.15646479260803,72.29505556450314,23.12151916572717,0.0,0.0,0.0,160.32998469962956,26.1,3.058946690288291,0.3558966822354646,0.0,1204.5703,0.9246396630722866,21.91703987121582,12.700703620910645,9.216341972351074
papa,0.6666,-77.6333,1,3.5734963834352853,1305.2195540497378,0.6826077975249747,249.32249804599692,66.76115316476083,26.668720808503785,0.0,0.0,0.0,146.46472056691897,21.5,2.200088581091963,0.1617712191979384,0.0,1554.5421,1.191004818393472,22.249088287353516,13.034960746765137,9.214146614074707
papa,-4.08,-79.17,1,3.818070066965389,1394.5500919591086,0.7767282534508324,283.6999945729165,67.56079884039298,118.74595748107583,0.0,0.1205930906748268,0.0,161.65062610726366,32.3,4.22075817361894,0.6500261716862619,0.0,1678.2502,1.2034344672417838,30.214519500732422,23.011127471923828,7.203389644622803
